"Date","DEPTH","TEMPERATURE","OXYGEN"
2013-09-28,16,10.9,0.1
2013-09-28,17,10.7,0.1
2013-09-28,18,10.6,0.1
2013-09-28,19,10.4,0.1
2013-09-28,2,17.3,8.8
2013-09-28,20,10.4,0.1
2013-09-28,21,10.5,0.1
2013-09-28,3,17.3,8.8
2013-09-28,4,17.2,8.8
2013-09-28,5,17.1,8.8
2013-09-28,6,17.1,8.8
2013-09-28,7,17.1,8.8
2013-09-28,8,17.1,8.9
2013-09-28,9,17.1,8.9
2014-06-28,0,23.1,8.9
2014-06-28,1,21.9,9
2014-06-28,10,12.1,7.6
2014-06-28,11,11.4,7.5
2014-06-28,12,10.9,7.3
2014-06-28,13,10.7,7.4
2014-06-28,14,10.3,7.3
2014-06-28,15,9.9,7.1
2014-06-28,16,9.7,7
2014-06-28,17,9.6,7.1
2014-06-28,18,9.4,6.8
2014-06-28,19,9.2,6.4
2014-06-28,2,21.2,9.1
2014-06-28,3,20.7,9.1
2014-06-28,4,20.6,9
2014-06-28,5,20.4,8.9
2014-06-28,6,20.3,8.8
2014-06-28,7,20,8.7
2014-06-28,8,16.7,7.7
2014-06-28,9,13.2,7.7
2014-07-14,0,25.2,8.3
2014-07-14,1,25,8.3
2014-07-14,10,13.2,5.5
2014-07-14,11,12.3,5.5
2014-07-14,12,11.9,6.1
2014-07-14,13,11.2,5.9
2014-07-14,14,10.8,5.9
2014-07-14,15,10.4,5.7
2014-07-14,16,10.2,5.6
2014-07-14,17,10.1,5.5
2014-07-14,18,9.8,5.1
2014-07-14,19,9.8,5.1
2014-07-14,2,24.8,8.3
2014-07-14,3,24.7,8.3
2014-07-14,4,24.7,8.3
2014-07-14,5,24.5,8.2
2014-07-14,6,24,8.1
2014-07-14,7,20.4,7
2014-07-14,8,17.5,6
2014-07-14,9,15.2,5.7
2014-07-30,0,23.7,8
2014-07-30,1,23.7,8
2014-07-30,10,13.7,4.5
2014-07-30,11,13,4.6
2014-07-30,12,12.5,4.7
2014-07-30,13,11.8,4.9
2014-07-30,14,11.1,4.8
2014-07-30,15,10.6,4.5
2014-07-30,16,10.4,4.5
2014-07-30,17,10.2,4.4
2014-07-30,18,10.1,4.3
2014-07-30,19,10,4.2
2014-07-30,2,23.7,8
2014-07-30,3,23.6,7.9
2014-07-30,4,23.6,7.9
2014-07-30,5,23.6,7.9
2014-07-30,6,23.6,7.8
2014-07-30,7,22.2,6.2
2014-07-30,8,19.6,4.9
2014-07-30,9,15.6,4.5
2014-08-18,0,22.4,8
2014-08-18,1,22.4,8
2014-08-18,10,14,2
2014-08-18,11,12.7,2.2
2014-08-18,12,11.9,2.5
2014-08-18,13,11.2,2.4
2014-08-18,14,10.6,2.1
2014-08-18,15,10.4,2
2014-08-18,16,10.2,1.8
2014-08-18,17,10.1,1.6
2014-08-18,18,10.1,1.5
2014-08-18,19,9.9,1.2
2014-08-18,2,22.4,8
2014-08-18,3,22.4,8
2014-08-18,4,22.3,7.9
2014-08-18,5,22.3,7.9
2014-08-18,6,22.2,7.8
2014-08-18,7,22.2,7.6
2014-08-18,8,20.1,4.3
2014-08-18,9,17,1.6
2014-08-24,0,23.2,8.6
2014-08-24,1,23,8.6
2014-08-24,10,14.9,2
2014-08-24,11,13.6,2
2014-08-24,12,12.8,2.4
2014-08-24,13,11.9,2.6
2014-08-24,14,11.3,2.5
2014-08-24,15,10.7,2
2014-08-24,16,10.5,1.9
2014-08-24,17,10.4,1.8
2014-08-24,18,10.2,1.7
2014-08-24,2,22.8,8.6
2014-08-24,3,22.8,8.5
2014-08-24,4,22.7,8.5
2014-08-24,5,22.7,8.5
2014-08-24,6,22.5,8.2
2014-08-24,7,22.3,7.8
2014-08-24,8,21.6,6.5
2014-08-24,9,18.2,2
2014-09-01,0,23,8.4
2014-09-01,1,22.9,8.4
2014-09-01,10,15.4,1.5
2014-09-01,11,13.5,1.7
2014-09-01,12,12.5,1.9
2014-09-01,13,11.7,1.9
2014-09-01,14,11.1,1.7
2014-09-01,15,10.6,1.5
2014-09-01,16,10.5,1.3
2014-09-01,17,10.3,1.3
2014-09-01,18,10.2,1.1
2014-09-01,2,22.8,8.3
2014-09-01,3,22.7,8.3
2014-09-01,4,22.7,8.3
2014-09-01,5,22.7,8.2
2014-09-01,6,22.5,8
2014-09-01,7,22.4,8
2014-09-01,8,21.1,4.7
2014-09-01,9,19.2,2.9
2014-09-15,0,20,8.1
2014-09-15,1,20,8
2014-09-15,10,17,1.6
2014-09-15,11,14.6,1.1
2014-09-15,12,13.1,1.2
2014-09-15,13,12,1.2
2014-09-15,14,11.3,1.1
2014-09-15,15,10.9,1
2014-09-15,16,10.7,1
2014-09-15,17,10.5,1
2014-09-15,18,10.3,1
2014-09-15,19,10.2,1
2014-09-15,2,19.9,7.9
2014-09-15,20,10.2,1
2014-09-15,21,10.3,0.9
2014-09-15,3,19.9,7.9
2014-09-15,4,19.9,7.9
2014-09-15,5,19.9,8
2014-09-15,6,19.9,8
2014-09-15,7,19.9,7.9
2014-09-15,8,19.8,7.9
2014-09-15,9,19.6,7.4
2015-05-08,0,10.7,11.9
2015-05-08,1,10.6,11.9
2015-05-08,10,7.3,12
2015-05-08,11,7,12
2015-05-08,12,6.8,11.9
2015-05-08,13,6.7,12
2015-05-08,14,6.3,11.8
2015-05-08,15,6,11.7
2015-05-08,16,5.9,11.6
2015-05-08,17,5.8,11.5
2015-05-08,18,5.8,11.5
2015-05-08,19,5.7,11.4
2015-05-08,2,10.4,11.9
2015-05-08,3,9.7,12.1
2015-05-08,4,9.6,12
2015-05-08,5,9.5,12
2015-05-08,6,9.3,12.1
2015-05-08,7,8.6,12.1
2015-05-08,8,8.1,12
2015-05-08,9,7.7,12
2016-07-24,0,25.1,7.5
2016-07-24,1,25,7.6
2016-07-24,10,18.2,4.5
2016-07-24,11,16.4,4.2
2016-07-24,12,15.7,4.1
2016-07-24,13,15.1,3.7
2016-07-24,14,14.3,3.8
2016-07-24,15,13.9,3.8
2016-07-24,17,13.5,3.4
2016-07-24,19,13.4,0.1
2016-07-24,2,24.9,7.7
2016-07-24,21,13.4,0.1
2016-07-24,23,13.3,0.1
2016-07-24,25,13.3,0.1
2016-07-24,27,13.3,0.1
2016-07-24,3,24.6,7.6
2016-07-24,4,24.5,7.6
2016-07-24,5,24.4,7.7
2016-07-24,6,24.4,7.6
2016-07-24,7,24.2,7.4
2016-07-24,8,21.1,5.7
2016-07-24,9,19.8,5.1
2016-08-09,0,24.4,7.8
2016-08-09,1,24.4,7.8
2016-08-09,10,19.1,3.2
2016-08-09,11,17.3,2.8
2016-08-09,12,15.9,2.9
2016-08-09,13,15.2,2.7
2016-08-09,14,14.9,2.8
2016-08-09,15,14.3,2.5
2016-08-09,17,13.9,2.2
2016-08-09,19,13.8,0.1
2016-08-09,2,24.2,7.8
2016-08-09,21,13.8,0.1
2016-08-09,23,13.8,0.1
2016-08-09,25,13.8,0.1
2016-08-09,27,13.8,0.1
2016-08-09,3,24.1,7.7
2016-08-09,4,24.1,7.7
2016-08-09,5,24,7.6
2016-08-09,6,24,7.5
2016-08-09,7,24,7.6
2016-08-09,8,24,7.4
2016-08-09,9,20.4,3.7
2016-08-18,0,23.7,8.2
2016-08-18,1,23.7,8.2
2016-08-18,10,16.7,3
2016-08-18,11,15.1,3.3
2016-08-18,12,14.1,3.5
2016-08-18,13,13.6,3.5
2016-08-18,14,12.3,3
2016-08-18,15,11.9,2.8
2016-08-18,17,11.6,2.6
2016-08-18,19,11.3,1.8
2016-08-18,2,23.7,8.2
2016-08-18,3,23.8,8.2
2016-08-18,4,23.8,8.1
2016-08-18,5,23.7,8.1
2016-08-18,6,23.7,8.1
2016-08-18,7,23.7,8
2016-08-18,8,23.3,6.8
2016-08-18,9,19.7,3.6
2016-09-03,0,23.2,8
2016-09-03,1,23.2,7.9
2016-09-03,10,22.6,7
2016-09-03,11,21.2,4.1
2016-09-03,12,19.5,2
2016-09-03,13,16.7,1
2016-09-03,14,15.1,1
2016-09-03,15,14.7,0.8
2016-09-03,17,14.2,0.6
2016-09-03,19,14,0.4
2016-09-03,2,23,7.9
2016-09-03,21,14.1,0.4
2016-09-03,23,14,0.4
2016-09-03,25,14,0.4
2016-09-03,27,14,0.4
2016-09-03,3,22.9,7.8
2016-09-03,4,22.8,7.7
2016-09-03,5,22.8,7.5
2016-09-03,6,22.8,7.2
2016-09-03,7,22.8,7.4
2016-09-03,8,22.7,7.3
2016-09-03,9,22.6,7.1
2017-07-29,1,23.9,8.1
2017-07-29,10,16.1,4.6
2017-07-29,11,14.2,5.3
2017-07-29,12,13.5,5.4
2017-07-29,13,13.2,5.7
2017-07-29,14,12.9,5.6
2017-07-29,15,12.8,5.3
2017-07-29,17,12.5,5.3
2017-07-29,19,12.4,3.5
2017-07-29,2,23.8,8.1
2017-07-29,21,12.4,3.4
2017-07-29,23,12.3,3.5
2017-07-29,25,12.3,3.6
2017-07-29,27,12.3,3.6
2017-07-29,3,23.7,8.1
2017-07-29,4,23.7,8
2017-07-29,5,23.5,8
2017-07-29,6,23.6,8
2017-07-29,7,23.4,7.9
2017-07-29,8,19.4,4.7
2017-07-29,9,17,4.7
2017-08-14,0,24.1,8.5
2017-08-14,1,23.9,8.5
2017-08-14,10,16.05,3.2
2017-08-14,11,14.65,3.25
2017-08-14,12,13.4,3.55
2017-08-14,13,12.8,3.8
2017-08-14,14,12.2,3.65
2017-08-14,15,12,3.6
2017-08-14,17,11.6,3.25
2017-08-14,19,11.45,2.75
2017-08-14,2,23.85,8.5
2017-08-14,21,12.6,3.4
2017-08-14,23,12.6,3.5
2017-08-14,25,12.5,3.6
2017-08-14,27,12.5,3.6
2017-08-14,3,23.5,8.45
2017-08-14,4,23.4,8.5
2017-08-14,5,23.35,8.4
2017-08-14,6,23.3,8.35
2017-08-14,7,23.25,8.3
2017-08-14,8,21.6,5.65
2017-08-14,9,19.2,3.55
2017-08-27,1,22.8,8.7
2017-08-27,10,19.6,4.3
2017-08-27,11,16,3.7
2017-08-27,12,14.8,3.6
2017-08-27,13,14.2,3.8
2017-08-27,14,13.8,3.9
2017-08-27,15,13.4,4
2017-08-27,17,12.7,3.9
2017-08-27,19,12.7,3.9
2017-08-27,2,22.6,8.7
2017-08-27,21,12.6,3.8
2017-08-27,23,12.6,3.8
2017-08-27,25,12.6,3.8
2017-08-27,27,12.6,3.8
2017-08-27,3,22.5,8.7
2017-08-27,4,22.5,8.7
2017-08-27,5,22.5,8.6
2017-08-27,6,22.4,8.6
2017-08-27,7,22.3,8.5
2017-08-27,8,22.1,8.2
2017-08-27,9,21.7,6.7
2017-09-09,1,19.9,9.2
2017-09-09,10,19.2,8.9
2017-09-09,11,19.1,8.5
2017-09-09,12,17,4.6
2017-09-09,13,14.6,3.6
2017-09-09,14,14.2,3.4
2017-09-09,15,13.8,3.5
2017-09-09,17,13.3,3.6
2017-09-09,19,13,3.6
2017-09-09,2,19.8,9.1
2017-09-09,21,13,3.6
2017-09-09,23,13,3.6
2017-09-09,25,13,3.6
2017-09-09,27,12.9,3.6
2017-09-09,3,19.7,9.1
2017-09-09,4,19.5,9.2
2017-09-09,5,19.4,9.2
2017-09-09,6,19.4,9.1
2017-09-09,7,19.4,9.1
2017-09-09,8,19.3,9
2017-09-09,9,19.3,9
2017-09-24,1,21.9,9.4
2017-09-24,10,19.3,8.6
2017-09-24,11,19,7.8
2017-09-24,12,17.9,5.6
2017-09-24,13,15.5,3.4
2017-09-24,14,14.7,3.5
2017-09-24,15,13.7,3.8
2017-09-24,17,13.1,3.8
2017-09-24,19,12.9,4
2017-09-24,2,20.6,9.5
2017-09-24,21,12.9,4
2017-09-24,23,12.8,4
2017-09-24,25,12.8,4
2017-09-24,27,12.8,4
2017-09-24,3,20.2,9.3
2017-09-24,4,20.1,9.1
2017-09-24,5,20,9.1
2017-09-24,6,19.9,9
2017-09-24,7,19.6,8.9
2017-09-24,8,19.4,9
2017-09-24,9,19.3,8.8
2018-08-09,0,27.6,8.5
2018-08-09,1,27.6,8.5
2018-08-09,10,16.7,1.5
2018-08-09,11,15.1,2.4
2018-08-09,12,13.3,2.7
2018-08-09,13,11.6,2.9
2018-08-09,14,10.3,2.6
2018-08-09,15,9.8,2.4
2018-08-09,17,9.6,2.2
2018-08-09,19,9.3,1.7
2018-08-09,2,27.5,8.5
2018-08-09,3,27.4,8.5
2018-08-09,4,27.4,8.4
2018-08-09,5,26.3,8.7
2018-08-09,6,25.3,7.8
2018-08-09,7,24.4,6.5
2018-08-09,8,22.2,4
2018-08-09,9,19,2
