STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/8/1980,,,,,0,0,0,85,65,70,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/9/1980,,,,,0.2,0,0,82,62,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/10/1980,,,,,0,0,0,74,55,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/11/1980,,,,,0,0,0,71,46,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/12/1980,,,,,0,0,0,78,56,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/13/1980,,,,,0.35,0,0,65,57,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/14/1980,,,,,0.02,0,0,67,48,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/15/1980,,,,,0.53,0,0,70,51,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/16/1980,,,,,0.59,0,0,73,52,53,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/17/1980,,,,,0.05,0,0,68,48,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/18/1980,,,,,0,0,0,71,47,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/19/1980,,,,,0,0,0,77,47,53,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/20/1980,,,,,0,0,0,79,53,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/21/1980,,,,,0,0,0,76,49,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/22/1980,,,,,0,0,0,72,48,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/23/1980,,,,,0,0,0,81,48,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/24/1980,,,,,0,0,0,81,54,63,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/25/1980,,,,,0,0,0,82,56,,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/26/1980,,,,,0,0,0,72,60,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/27/1980,,,,,0,0,0,83,61,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/28/1980,,,,,0.06,0,0,72,47,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/29/1980,,,,,0,0,0,69,42,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/30/1980,,,,,0,0,0,70,40,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/31/1980,,,,,0.05,0,0,77,43,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/1/1980,,,,,0.02,0,0,76,57,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/2/1980,,,,,1.24,0,0,68,58,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/3/1980,,,,,0.13,0,0,79,61,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/4/1980,,,,,0,0,0,71,42,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/5/1980,,,,,0,0,0,69,44,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/6/1980,,,,,0.35,0,0,70,50,59,,1,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/7/1980,,,,,0,0,0,69,43,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/8/1980,,,,,0,0,0,64,42,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/9/1980,,,,,0,0,0,58,38,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/10/1980,,,,,0.03,0,0,69,44,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/11/1980,,,,,0,0,0,60,40,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/12/1980,,,,,0,0,0,59,43,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/13/1980,,,,,0,0,0,58,34,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/14/1980,,,,,0.23,0,0,64,42,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/15/1980,,,,,0.28,0,0,50,46,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/16/1980,,,,,0,0,0,60,33,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/17/1980,,,,,0,0,0,61,34,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/18/1980,,,,,0.29,0,0,64,44,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/19/1980,,,,,0,0,0,54,36,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/20/1980,,,,,0,0,0,57,33,36,,1,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/21/1980,,,,,0.6,0,0,56,36,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/22/1980,,,,,0.89,0,0,52,48,49,,1,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/23/1980,,,,,0.23,0,0,58,50,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/24/1980,,,,,0.02,0,0,62,32,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/25/1980,,,,,0,0,0,49,27,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/26/1980,,,,,0.03,0,0,59,32,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/27/1980,,,,,0.67,0,0,49,40,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/28/1980,,,,,0,0,0,46,32,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/29/1980,,,,,0,0,0,47,24,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/30/1980,,,,,0,0,0,50,25,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/1/1980,,,,,0.01,0,0,50,36,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/2/1980,,,,,0.08,0,0,51,38,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/3/1980,,,,,0.16,0,0,68,49,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/4/1980,,,,,0.73,0,0,60,41,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/5/1980,,,,,0.63,0,0,44,36,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/6/1980,,,,,0,0,0,45,38,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/7/1980,,,,,0,0,0,48,40,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/8/1980,,,,,0,0,0,56,42,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/9/1980,,,,,0.16,0,0,57,33,,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/10/1980,,,,,0,0,0,46,33,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/11/1980,,,,,0,0,0,47,22,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/12/1980,,,,,0.68,0,0,44,27,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/13/1980,,,,,0.06,0,0,51,38,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/14/1980,,,,,0.02,0,0,51,34,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/15/1980,,,,,0,0,0,39,32,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/16/1980,,,,,0,0,0,41,18,20,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/17/1980,,,,,0,0,0,53,21,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/18/1980,,,,,0,0,0,56,27,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/19/1980,,,,,0.09,0,0,62,39,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/20/1980,,,,,0.03,0,0,55,34,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/21/1980,,,,,0.08,1.5,2,46,31,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/22/1980,,,,,0,0,0,40,28,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/23/1980,,,,,0,0,0,42,30,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/24/1980,,,,,0,0,0,41,31,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/25/1980,,,,,0,0,0,46,19,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/26/1980,,,,,0.51,0,0,50,22,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/27/1980,,,,,0.05,0,0,49,32,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/28/1980,,,,,0,0,0,36,25,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/29/1980,,,,,0,0,0,40,24,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/30/1980,,,,,0,0,0,37,27,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/31/1980,,,,,0,0,0,41,32,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/1/1980,,,,,0.03,0,0,43,33,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/2/1980,,,,,0,0,0,39,26,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/3/1980,,,,,0,0,0,33,14,19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/4/1980,,,,,0,0,0,36,19,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/5/1980,,,,,0.1,0,0,47,34,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/6/1980,,,,,0,0,0,48,23,24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/7/1980,,,,,0.02,0,0,33,22,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/8/1980,,,,,0.28,0,0,35,30,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/9/1980,,,,,0,0,0,31,16,19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/10/1980,,,,,0.07,0,0,34,19,31,,,,,1,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/11/1980,,,,,0.02,0.5,1,34,30,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/12/1980,,,,,0.01,0,0,37,30,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/13/1980,,,,,0,0,0,40,31,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/14/1980,,,,,0.04,0,0,37,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/15/1980,,,,,0,0,0,35,25,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/16/1980,,,,,0,0,0,33,20,20,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/17/1980,,,,,0,0,0,28,17,20,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/18/1980,,,,,0,0,0,32,20,24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/19/1980,,,,,0.08,1.5,2,28,23,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/20/1980,,,,,0,0,2,29,10,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/21/1980,,,,,0,0,1,34,12,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/22/1980,,,,,0,0,1,39,18,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/23/1980,,,,,0,0,0,39,16,19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/24/1980,,,,,0,0,0,43,19,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/25/1980,,,,,0.64,0,0,40,32,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/26/1980,,,,,0.44,0,0,39,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/27/1980,,,,,0,0,0,29,16,16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/28/1980,,,,,0,0,0,26,16,17,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/29/1980,,,,,0.67,3.5,4,34,17,33,,,1,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/30/1980,,,,,0.07,0,4,37,30,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/1/1980,,,,,0.04,1,4,32,12,24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/2/1980,,,,,0,0,4,35,13,17,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/3/1980,,,,,0.28,0,4,37,17,36,,,1,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/4/1980,,,,,0.68,2,4,37,16,16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/5/1980,,,,,0,0,4,18,14,14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/6/1980,,,,,0,0,4,27,13,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/7/1980,,,,,0,0,4,27,21,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/8/1980,,,,,0.03,0,4,29,17,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/9/1980,,,,,0.41,0,3,37,26,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/10/1980,,,,,0,0,3,32,3,4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/11/1980,,,,,0.07,0.5,4,24,-6,-6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/12/1980,,,,,0,0,4,-1,-26,-26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/13/1980,,,,,0.07,1.5,5,8,-26,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/14/1980,,,,,0.02,0,5,18,-12,-8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/15/1980,,,,,0.02,0,5,8,-14,-14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/16/1980,,,,,0.02,0,5,-5,-24,-12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/17/1980,,,,,0.38,9,14,11,-12,9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/18/1980,,,,,0,0,14,14,-11,-2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/19/1980,,,,,0,0,13,16,-13,-1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/20/1980,,,,,0,0,13,17,-14,-12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/21/1980,,,,,0,0,12,3,-22,-16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/22/1980,,,,,0,0,11,-5,-33,-32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/23/1980,,,,,0.02,0,10,8,-32,-3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/24/1980,,,,,0.07,0,10,15,-3,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/25/1980,,,,,0.18,2,12,25,-19,-19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/26/1980,,,,,0,0,12,-12,-22,-19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/27/1980,,,,,0,0,11,0,-22,-16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/28/1980,,,,,0,0,11,9,-21,-16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/29/1980,,,,,0,0,10,32,-16,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/30/1980,,,,,0,0,9,33,15,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/31/1980,,,,,0,0,9,17,0,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/1/1981,,,,,0,0,9,8,-14,-13,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/2/1981,,,,,0,0,9,13,-13,-5,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/3/1981,,,,,0.36,5,14,13,-21,-21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/4/1981,,,,,0,0,12,-16,-29,-28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/5/1981,,,,,0.03,0,12,-3,-28,-4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/6/1981,,,,,0,0,12,14,-5,-4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/7/1981,,,,,0.1,2,14,21,-6,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/8/1981,,,,,0.27,5,19,30,3,3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/9/1981,,,,,0,0,19,3,-11,-8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/10/1981,,,,,0,0,18,7,-16,-8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/11/1981,,,,,0.15,3,21,15,-8,9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/12/1981,,,,,0,0,20,10,-11,-11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/13/1981,,,,,0,0,20,3,-16,-16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/14/1981,,,,,0.11,4,24,2,-16,-1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/15/1981,,,,,0,0,22,13,-23,-22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/16/1981,,,,,0,0,20,14,-26,-19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/17/1981,,,,,0,0,20,16,-19,-8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/18/1981,,,,,0,0,20,11,-22,-6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/19/1981,,,,,0,0,20,16,-6,13,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/20/1981,,,,,0,0,20,25,0,0,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/21/1981,,,,,0,0,20,16,-10,-2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/22/1981,,,,,0.08,1,21,17,-10,7,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/23/1981,,,,,0.11,1,22,20,8,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/24/1981,,,,,0.06,2,23,22,10,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/25/1981,,,,,0.01,0,23,23,-4,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/26/1981,,,,,0,0,22,23,2,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/27/1981,,,,,0.02,0,20,38,21,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/28/1981,,,,,0,0,20,38,-1,-1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/29/1981,,,,,0,0,20,19,-22,-22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/30/1981,,,,,0,0,20,14,-22,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/31/1981,,,,,0,0,20,11,-16,-3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/1/1981,,,,,0,0,20,28,-6,-6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/2/1981,,,,,0.13,0,18,37,-6,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/3/1981,,,,,0.69,0,13,41,15,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/4/1981,,,,,0,0,13,22,-12,-2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/5/1981,,,,,0,0,12,10,-19,-19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/6/1981,,,,,0,0,12,14,-19,-5,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/7/1981,,,,,0,0,12,22,-5,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/8/1981,,,,,0.03,1,13,27,2,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/9/1981,,,,,0.31,5,18,30,18,24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/10/1981,,,,,0,0,18,32,-3,-1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/11/1981,,,,,0.01,0,18,31,-3,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/12/1981,,,,,0.38,0,13,52,21,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/13/1981,,,,,0,0,12,23,-11,-11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/14/1981,,,,,0,0,12,18,-11,5,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/15/1981,,,,,0,0,12,26,-8,-1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/16/1981,,,,,0,0,11,23,-1,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/17/1981,,,,,0,0,10,49,21,40,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/18/1981,,,,,0,0,9,45,35,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/19/1981,,,,,0,0,7,49,29,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/20/1981,,,,,0.02,0,5,52,34,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/21/1981,,,,,0.01,0,3,42,36,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/22/1981,,,,,0.03,0,0,44,37,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/23/1981,,,,,0,0,0,48,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/24/1981,,,,,0,0,0,56,23,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/25/1981,,,,,0,0,0,49,30,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/26/1981,,,,,0,0,0,44,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/27/1981,,,,,0.27,3,3,34,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/28/1981,,,,,0,0,2,33,12,17,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/1/1981,,,,,0.09,1,3,39,17,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/2/1981,,,,,0.05,0,3,34,16,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/3/1981,,,,,0,0,2,32,3,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/4/1981,,,,,0,0,1,33,8,14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/5/1981,,,,,0,0,1,26,14,19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/6/1981,,,,,0.03,0,1,34,19,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/7/1981,,,,,0,0,1,39,32,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/8/1981,,,,,0,0,1,37,28,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/9/1981,,,,,0,0,0,34,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/10/1981,,,,,0,0,0,33,26,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/11/1981,,,,,0.01,0,0,31,8,16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/12/1981,,,,,0,0,0,32,7,14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/13/1981,,,,,0,0,0,37,14,20,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,3/14/1981,,,,,0,0,0,36,20,25,,,,,,
